Data_Geracao,Cod_Arrecadacao,Ano_Arrecadacao,Data_Vencimento,Data_Multa,Data_Pagamento,Dias_Em_Atraso,Nome_Agente,Num_Auto_Infracao,Situacao_Arrecadacao,Situacao_Credito,Valor_Principal,Valor_Total,Valor_Pago,Valor_Diferenca,Taxa_Selic,Atraso_Pagamento
2024-09-10,2940946,202004,2020-10-30,2020-11-13,2022-04-13,530.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,68.5,87.73,87.73,0.0,0.3659,Sim
2024-09-10,2600226,200309,2003-09-14,2004-12-27,2016-08-29,4733.0,FURNAS Furnas-Centrais Elétricas S.A.,009/2003-SFG,Quitação manual,Quitada,174152.33,499100.05,638031.94,-138931.89,2.5168820972578247,Sim
2024-09-10,2940946,200910,2009-11-14,2010-04-11,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,088/2009-SFE,Pendente de quitação,Suspenso COM depósito judicial,51741.85,130937.93,,130937.93,1.3393,Não
2024-09-10,2940946,201610,2016-11-16,2017-02-02,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0085/2016-SFE,Pendente de quitação,Suspenso COM depósito judicial,152543.59,277141.2,,277141.2,0.6168,Não
2024-09-10,2940946,202003,2020-05-23,2020-05-14,2020-05-25,2.0,FURNAS Furnas-Centrais Elétricas S.A.,0013/2020-SFE,Quitada pela conciliação automática,Quitada,6656672.68,4992504.51,4992504.51,0.0,0.3747,Sim
2024-09-10,2940946,200802,2008-03-20,2008-11-20,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,27/2008-SFE,Pendente de quitação,Suspenso COM depósito judicial,116904.82,293050.26,,293050.26,1.5154422837184167,Não
2024-09-10,1590275,200802,2008-03-20,2008-12-07,2008-12-09,264.0,FURNAS Furnas-Centrais Elétricas S.A.,026/2008-SFE,Quitação manual,Quitada,38624.39,42118.56,42118.56,0.0,1.5154422837184167,Sim
2024-09-10,2940946,201103,2011-04-02,2011-10-02,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,019/2011-SFE,Pendente de quitação,Suspenso COM depósito judicial,3665105.22,8777927.0,,8777927.0,1.2037,Não
2024-09-10,2940946,200101,2001-02-03,2003-04-13,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,003/2001-SFE,Pendente de quitação,Suspenso COM depósito judicial,5825795.3,27922281.17,,27922281.17,3.8015702837812233,Não
2024-09-10,2940946,201003,2010-04-03,2011-02-27,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,027/2010-SFE,Pendente de quitação,Suspenso COM depósito judicial,43398297.84,108343850.56,,108343850.56,1.3052,Não
2024-09-10,1590275,201005,2010-05-19,2011-02-12,2011-02-18,275.0,FURNAS Furnas-Centrais Elétricas S.A.,014/2010-SFG,Quitada pela conciliação automática,Quitada,2340750.0,2526097.5,2526097.5,0.0,1.2977,Sim
2024-09-10,1590275,200706,2007-06-24,2007-12-02,2011-04-20,1396.0,FURNAS Furnas-Centrais Elétricas S.A.,29/2007-SFE,Quitada pela conciliação automática,Quitada,215736.35,319697.49,319697.49,0.0,1.6044371434023457,Sim
2024-09-10,2940946,201910,2022-01-23,2020-12-11,2023-03-10,411.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,68003.52,68003.52,0.0,0.312,Sim
2024-09-10,2940946,201606,2016-07-07,2017-03-20,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0049/2016-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,1525706.92,2839340.57,,2839340.57,0.661,Não
2024-09-10,2940946,201910,2020-07-02,2020-12-11,2021-08-10,404.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,58827.69,58827.69,0.0,0.3707,Sim
2024-09-10,2940946,202004,2020-08-31,2021-04-17,2021-09-10,375.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,714150.38,714150.38,0.0,0.3675,Sim
2024-09-10,2940946,202004,2020-10-30,2021-04-17,2021-11-10,376.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,720521.22,720452.72,68.5,0.3659,Sim
2024-09-10,2940946,201910,2020-09-30,2020-10-12,2023-10-10,1105.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,5.56,8.17,8.17,0.0,0.3659,Sim
2024-09-10,2940946,201910,2021-07-27,2021-08-08,2023-10-10,805.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,94.59,137.11,137.11,0.0,0.3465,Sim
2024-09-10,2940946,202309,2023-10-14,2023-10-05,2023-10-16,2.0,FURNAS Furnas-Centrais Elétricas S.A.,0023/2023-SFE,Quitada pela conciliação automática,Quitada,35577301.68,26682976.26,26682976.26,0.0,0.097,Sim
2024-09-10,2940946,201910,2021-09-25,2020-12-11,2022-11-10,411.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,65677.57,65677.57,0.0,0.3378,Sim
2024-09-10,2940946,201402,2014-03-06,2015-06-13,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0012/2014-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,1443501.84,3080721.63,,3080721.63,0.9429,Não
2024-09-10,2940946,201910,2020-08-31,2020-12-11,2021-10-11,406.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,59311.8,59311.8,0.0,0.3675,Sim
2024-09-10,2940946,201608,2016-08-20,2016-10-27,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0058/2016-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,175595.94,324641.78,,324641.78,0.6488,Não
2024-09-10,2940946,201602,2016-03-04,2017-06-08,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0006/2016-SFG,Pendente de quitação,Suspenso COM Seguro Garantia,3173121.02,6046064.79,,6046064.79,0.7054,Não
2024-09-10,2940946,201910,2020-12-29,2020-12-11,2022-02-10,408.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,60747.44,60747.44,0.0,0.3628,Sim
2024-09-10,2940946,201910,2021-07-27,2020-12-11,2022-09-12,412.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,64514.59,64420.0,94.59,0.3465,Sim
2024-09-10,2940946,201910,2022-07-22,2020-12-11,2023-09-11,416.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,71614.87,71614.87,0.0,0.256,Sim
2024-09-10,2940946,201910,2020-03-04,2020-12-11,2021-04-12,404.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,58187.78,58187.78,0.0,0.3799,Sim
2024-09-10,2940946,202211,2022-11-29,2023-06-03,2023-05-31,183.0,FURNAS Furnas-Centrais Elétricas S.A.,0018/2022-SFE,Quitada pela conciliação automática,Quitada,4408611.38,4684149.59,4684149.59,0.0,0.2132,Sim
2024-09-10,2940946,201910,2021-02-27,2020-12-11,2022-04-11,408.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,61687.84,61687.84,0.0,0.36,Sim
2024-09-10,2940946,201910,2022-04-23,2020-12-11,2023-06-12,415.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,69789.72,69789.72,0.0,0.2868,Sim
2024-09-10,2940946,201910,2022-05-23,2020-12-11,2023-07-10,413.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,70385.12,70385.12,0.0,0.2765,Sim
2024-09-10,2940946,201910,2022-09-20,2020-12-11,2023-11-10,416.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,72711.07,72711.07,0.0,0.2336,Sim
2024-09-10,2940946,201910,2022-06-22,2020-12-11,2023-08-28,432.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,70980.52,70980.52,0.0,0.2663,Sim
2024-09-10,2940946,202210,2022-11-14,2022-11-05,2022-11-14,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0017/2022-SFE,Quitada pela conciliação automática,Quitada,22144661.7,16608496.28,16608496.28,0.0,0.2132,Não
2024-09-10,2940946,201702,2017-03-17,2017-06-08,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0001/2017-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,3921755.26,6963076.46,,6963076.46,0.5755,Não
2024-09-10,2940946,201612,2016-12-18,2017-03-12,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0098/2016-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,206757.67,373321.64,,373321.64,0.6056,Não
2024-09-10,2940946,201610,2016-12-08,2017-03-11,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0088/2016-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,115122.83,207865.79,,207865.79,0.6056,Não
2024-09-10,2940946,202004,2020-05-13,2021-04-17,2021-04-26,348.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitação manual,Quitada,685036.34,703326.81,703326.81,0.0,0.3747,Sim
2024-09-10,2940946,202004,2020-06-02,2021-04-17,2021-06-10,373.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,706614.98,706614.98,0.0,0.3726,Sim
2024-09-10,2940946,200411,2004-11-20,2006-10-14,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,011/2004-SFE,Pendente de quitação,Suspenso COM depósito judicial,79310.45,250448.4,,250448.4,2.1665234217868,Não
2024-09-10,2940946,201703,2017-04-15,2018-04-20,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0010/2017-SFE,Pendente de quitação,Encaminhado para insc. em Dívida Ativa - sem CADIN,447688.96,791335.0,,791335.0,0.5676,Não
2024-09-10,2940946,202004,2021-02-27,2021-04-17,2022-03-10,376.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,740044.76,740044.76,0.0,0.36,Sim
2024-09-10,2940946,202004,2021-03-29,2021-04-17,2022-04-11,378.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,746415.6,746415.6,0.0,0.358,Sim
2024-09-10,2940946,201408,2014-08-20,2016-04-14,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,1011/2014-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,2945654.66,6159069.33,,6159069.33,0.8996,Não
2024-09-10,2940946,202004,2020-07-02,2021-04-17,2021-07-12,375.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,708738.6,706683.49,2055.11,0.3707,Sim
2024-09-10,2940946,202202,2022-02-27,2022-02-18,2022-03-02,3.0,FURNAS Furnas-Centrais Elétricas S.A.,0001/2022-SFG,Quitada pela conciliação automática,Quitada,374773.53,281080.15,281080.15,0.0,0.3044,Sim
2024-09-10,2940946,201606,2016-07-07,2017-03-20,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0048/2016-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,391206.9,728036.04,,728036.04,0.661,Não
2024-09-10,2940946,202004,2020-12-29,2021-04-17,2022-01-10,377.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,729837.72,729837.72,0.0,0.3628,Sim
2024-09-10,2940946,202004,2021-01-28,2021-04-17,2022-02-10,378.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,734838.48,734838.48,0.0,0.3613,Sim
2024-09-10,2940946,201609,2016-10-19,2017-04-06,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0072/2016-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,2237602.9,4088548.02,,4088548.02,0.6272,Não
2024-09-10,2940946,201110,2011-11-17,2011-12-01,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,070/2011-SFE,Pendente de quitação,Cancelada,7731.09,18000.3,,18000.3,1.137,Não
2024-09-10,2940946,202004,2020-09-30,2021-04-17,2021-10-11,376.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,717164.54,717164.54,0.0,0.3659,Sim
2024-09-10,2940946,202004,2020-11-29,2021-04-17,2021-12-10,376.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,724562.94,724562.94,0.0,0.3644,Sim
2024-09-10,2940946,202004,2020-08-01,2021-04-17,2021-08-10,374.0,FURNAS Furnas-Centrais Elétricas S.A.,0020/2020-SFE,Quitada pela conciliação automática,Quitada,685036.34,711204.73,711204.73,0.0,0.3691,Sim
2024-09-10,2940946,201910,2022-08-21,2020-12-11,2023-10-10,415.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,72154.63,72154.63,0.0,0.2443,Sim
2024-09-10,2940946,201411,2014-12-20,2015-08-24,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0022/2014-SFG,Pendente de quitação,Suspenso COM depósito judicial,339977.19,698415.14,,698415.14,0.863,Não
2024-09-10,2940946,201910,2021-11-24,2020-12-11,2023-01-10,412.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,66868.37,66868.37,0.0,0.327,Sim
2024-09-10,2940946,201910,2022-03-24,2020-12-11,2023-05-10,412.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,69166.5,69166.5,0.0,0.2951,Sim
2024-09-10,2940946,201910,2020-11-29,2020-12-11,2022-01-10,407.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,60341.23,60341.23,0.0,0.3644,Sim
2024-09-10,2940946,201910,2021-10-25,2020-12-11,2022-12-12,413.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,66245.15,66245.15,0.0,0.3329,Sim
2024-09-10,2940946,201910,2021-08-26,2020-12-11,2022-10-10,410.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,65109.99,65109.99,0.0,0.3422,Sim
2024-09-10,2940946,201910,2020-01-04,2020-12-11,2021-03-10,431.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,58076.49,58076.49,0.0,0.3862,Sim
2024-09-10,2940946,201910,2020-08-01,2020-12-11,2021-09-10,405.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,59066.97,59066.97,0.0,0.3691,Sim
2024-09-10,2940946,201910,2022-02-22,2020-12-11,2023-04-10,412.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,68654.57,68654.57,0.0,0.3044,Sim
2024-09-10,2940946,200509,2005-10-02,2007-10-29,,0.0,FURNAS Furnas-Centrais Elétricas S.A.,0003/2005-SFE,Pendente de quitação,Suspenso COM depósito judicial,348550.73,1015587.49,,1015587.49,1.922443696756928,Não
2024-09-10,2940946,201910,2021-01-28,2020-12-11,2022-03-10,406.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,61170.34,61170.34,0.0,0.3613,Sim
2024-09-10,2940946,201910,2020-05-03,2020-12-11,2021-06-10,403.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,58454.87,58454.87,0.0,0.3747,Sim
2024-09-10,2940946,201910,2020-06-02,2020-12-11,2021-07-12,405.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,58627.37,58460.44,166.93,0.3726,Sim
2024-09-10,2940946,201910,2021-06-27,2020-12-11,2022-08-10,409.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,63863.55,63863.55,0.0,0.3501,Sim
2024-09-10,2940946,201910,2019-11-15,2020-12-11,2020-12-21,402.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitação manual,Quitada,486892.08,506026.94,506026.94,0.0,0.3937,Sim
2024-09-10,2940946,201910,2021-12-24,2020-12-11,2023-02-10,413.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,67491.59,67491.59,0.0,0.3193,Sim
2024-09-10,2940946,201910,2021-03-29,2020-12-11,2022-05-10,407.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,62149.69,62149.69,0.0,0.358,Sim
2024-09-10,2940946,201910,2021-04-28,2020-12-11,2022-06-10,408.0,FURNAS Furnas-Centrais Elétricas S.A.,0024/2019-SFE,Quitada pela conciliação automática,Quitada,55644.81,62722.83,62722.83,0.0,0.3559,Sim
2024-09-10,1590275,200709,2007-10-03,2007-10-04,2008-06-06,247.0,Ventos Energia e Tecnologia Ltda,032/2007-SFG,Quitação manual,Quitada,15537.56,16669.22,16669.22,0.0,1.5688944880250935,Sim
2024-09-10,1590275,200708,2007-10-03,2007-10-04,2008-06-06,247.0,Ventos Energia e Tecnologia Ltda,033/2007-SFG,Quitação manual,Quitada,19279.92,20684.15,20684.15,0.0,1.5688944880250935,Sim
2024-09-10,1590275,200811,2008-12-20,2009-05-04,2009-06-02,164.0,ETAU Empresa de Transmissão do Alto Uruguai S.A,113/2008-SFF,Quitação manual,Quitada,25249.17,31308.23,31308.23,0.0,1.427,Sim
2024-09-10,1590275,201102,2011-03-03,2011-03-04,2011-03-02,-1.0,ETAU Empresa de Transmissão do Alto Uruguai S.A,012/2011-SFF,Quitada pela conciliação automática,Quitada,8480.06,8480.06,8480.06,0.0,1.2121,Não
2024-09-10,1590275,201003,2010-04-05,2010-04-08,2010-04-19,14.0,ETAU Empresa de Transmissão do Alto Uruguai S.A,091/2009-SFF,Quitada pela conciliação automática,Quitada,57047.93,57198.38,57198.38,0.0,1.3052,Sim
2024-09-10,1590275,201112,2012-01-04,2012-04-15,2012-05-11,128.0,STE Sul Transmissora de Energia S.A,058/2011-SFF,Quitada pela conciliação automática,Quitada,7621.98,7882.68,7882.68,0.0,1.119,Sim
2024-09-10,1590275,201308,2013-09-12,2013-11-15,2013-11-12,61.0,STE Sul Transmissora de Energia S.A,077/2013-SFF,Quitada pela conciliação automática,Quitada,42949.37,43726.75,43726.75,0.0,0.9902,Sim
2024-09-10,1590275,201212,2012-12-30,2012-12-31,2013-01-09,10.0,STE Sul Transmissora de Energia S.A,126/2012-SFF,Quitada pela conciliação automática,Quitada,2572.79,2674.93,2674.93,0.0,1.0462,Sim
2024-09-10,1590275,201004,2010-05-13,2010-12-23,2010-12-20,221.0,STE Sul Transmissora de Energia S.A,046/2010-SFE,Quitada pela conciliação automática,Quitada,126930.43,134725.16,134725.16,0.0,1.2977,Sim
2024-09-10,1590275,201204,2012-05-16,2012-05-17,2012-06-21,36.0,CPTE CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A.,023/2012-SFF,Quitada pela conciliação automática,Quitada,62200.0,62714.0,62714.0,0.0,1.0888,Sim
2024-09-10,1590275,201309,2013-09-21,2013-09-22,2013-10-23,32.0,CPTE CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A.,114/2013-SFF,Quitada pela conciliação automática,Quitada,24000.0,26774.4,26616.0,158.4,0.9902,Sim
2024-09-10,1590275,201309,2013-10-24,2013-11-08,2013-11-25,32.0,CPTE CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A.,114/2013-SFF,Quitada pela conciliação automática,Quitada,158.4,177.23,177.23,0.0,0.9821,Sim
2024-09-10,1590275,201205,2012-05-20,2012-09-09,2012-09-19,122.0,ETIM EXPANSION TRANSMISSÃO ITUMBIARA MARIMBONDO S.A,042/2012-SFF,Quitada pela conciliação automática,Quitada,16350.0,17327.74,17327.74,0.0,1.0888,Sim
2024-09-10,1590275,201005,2010-07-21,2010-11-15,2010-11-25,127.0,ETIM EXPANSION TRANSMISSÃO ITUMBIARA MARIMBONDO S.A,068/2010-SFE,Quitada pela conciliação automática,Quitada,65362.72,67685.21,67685.21,0.0,1.2812,Sim
2024-09-10,2940946,200301,2003-02-06,2003-02-07,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,04/2003-SFF,Pendente de quitação,Suspenso COM depósito judicial,1866214.19,7113035.17,,7113035.17,2.820178449701635,Não
2024-09-10,2940946,200307,2003-08-06,2006-01-09,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,016/2003-SFE,Pendente de quitação,Suspenso COM depósito judicial,1549361.64,5515955.72,,5515955.72,2.5651466633698248,Não
2024-09-10,2940946,200102,2001-03-01,2003-12-18,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,0002/2001-SFF,Pendente de quitação,Suspenso COM depósito judicial,982073.07,4677287.9,,4677287.9,3.771367906981379,Não
2024-09-10,2940946,200212,2002-12-28,2005-03-11,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,012/2002-SFF,Pendente de quitação,Suspenso COM depósito judicial,1790694.0,6929194.66,,6929194.66,2.878258204751568,Não
2024-09-10,2940946,200402,2004-02-21,2005-12-08,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,0001/2004-SFE,Pendente de quitação,Suspenso COM depósito judicial,7917512.87,26600866.68,,26600866.68,2.3684503555257126,Não
2024-09-10,2940946,200601,2006-02-05,2006-10-20,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,2/2006-SFF,Pendente de quitação,Suspenso COM depósito judicial,152322.46,430905.94,,430905.94,1.8376060872071212,Não
2024-09-10,2940946,200811,2008-12-14,2009-04-19,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,143/2008-SFF,Pendente de quitação,Suspenso COM depósito judicial,5687.64,14891.95,,14891.95,1.427,Não
2024-09-10,2940946,200407,2004-07-28,2005-04-29,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,007/2004-SFF,Pendente de quitação,Suspenso COM depósito judicial,505121.1,1638537.97,,1638537.97,2.2504338500013055,Não
2024-09-10,2940946,200801,2008-04-18,2009-10-15,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,018/2008-SFF,Pendente de quitação,Suspenso COM depósito judicial,719697.79,1941462.71,,1941462.71,1.5063082562624304,Não
2024-09-10,2940946,200809,2008-09-21,2010-01-02,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,076/2008-SFF,Pendente de quitação,Suspenso COM depósito judicial,95219.97,251862.81,,251862.81,1.453762965704739,Não
2024-09-10,2940946,200507,2005-08-11,2007-05-13,,0.0,CELESC Centrais Elétricas Santa Catarina S/A,23/2005-SFF,Pendente de quitação,Suspenso COM depósito judicial,731521.08,2159882.3,,2159882.3,1.9612906441129985,Não
2024-09-10,1590275,200711,2008-05-10,2008-08-09,2008-07-28,79.0,STE São Tadeu Energética S.A,41/2007-SFG,Quitação manual,Quitada,29182.62,30106.81,30106.81,0.0,1.499738670827636,Sim
2024-09-10,1590275,200903,2009-04-17,2009-04-18,,0.0,PCH PERFORMANCE CENTRAIS HIDRELÉTRICAS,019/2009-AGR,Cancelada,Cancelada,0.0,0.0,,0.0,1.3898,Não
2024-09-10,1590275,200903,2009-03-22,2009-12-25,,0.0,PCH PERFORMANCE CENTRAIS HIDRELÉTRICAS,014/2009/2009-AGR,Cancelada,Cancelada,0.0,0.0,,0.0,1.3982,Não
2024-09-10,2940946,201808,2018-10-14,2018-10-15,,0.0,PCH PERFORMANCE CENTRAIS HIDRELÉTRICAS,0003/2018-AGER,Pendente de quitação,Parcelamento PRF  ,203362.0,335343.94,,335343.94,0.4577,Não
2024-09-10,2940946,201704,2017-04-28,2017-04-29,,0.0,PCH PERFORMANCE CENTRAIS HIDRELÉTRICAS,0007/2017-AGER,Pendente de quitação,Parcelamento PRF  ,65000.0,114328.5,,114328.5,0.5676,Não
2024-09-10,1590275,200903,2009-03-22,2009-12-25,,0.0,PCH PERFORMANCE CENTRAIS HIDRELÉTRICAS,016/2009-AGR,Cancelada,Cancelada,0.0,0.0,,0.0,1.3982,Não
2024-09-10,1590275,200809,2008-09-23,2008-10-05,2009-12-03,436.0,Rio Corrente S.A.,3/2008-AGR,Quitada pela conciliação automática,Quitada,23.94,27.09,27.09,0.0,1.4532413990385056,Sim
2024-09-10,1590275,200809,2008-09-18,2008-09-19,2008-09-22,4.0,Rio Corrente S.A.,003/2008-AGR,Quitação manual,Quitada,47111.57,47135.51,47111.57,23.94,1.4548068943994057,Sim
2024-09-10,1590275,201108,2011-10-05,2011-10-06,2011-09-27,-8.0,Central Hidrelétrica Salto das Flores S.A.,045/2011-SFF,Quitada pela conciliação automática,Quitada,2015.6,2015.6,2015.6,0.0,1.1456,Não
2024-09-10,1590275,201106,2011-07-06,2013-08-05,2013-08-26,782.0,Central Hidrelétrica Salto das Flores S.A.,0001/2011-AGES,Quitada pela conciliação automática,Quitada,38599.88,38599.88,48226.69,-9626.81,1.1745,Sim
2024-09-10,1590275,200904,2009-05-07,2011-01-07,2014-01-03,1702.0,Central Hidrelétrica Salto das Flores S.A.,002/2009-AGES,Quitação manual,Quitada,22096.74,35909.41,44701.64,-8792.23,1.3821,Sim
2024-09-10,1590275,200710,2007-11-22,2010-07-04,2010-07-20,971.0,RGE SUL RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,044/2007-SFE,Quitada pela conciliação automática,Quitada,1548552.68,2030187.58,2030187.58,0.0,1.553156540218517,Sim
2024-09-10,1590275,200607,2006-08-03,2009-12-07,2009-11-30,1215.0,RGE SUL RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,009/2006-AGER,Quitada pela conciliação automática,Quitada,2339588.71,3387606.34,3387606.34,0.0,1.7401905520313432,Sim
2024-09-10,1590275,201001,2010-02-04,2012-08-02,2012-07-24,901.0,RGE SUL RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,002/2010-AGER,Quitada pela conciliação automática,Quitada,1642035.12,2100180.23,2047782.0,52398.23,1.3195,Sim
2024-09-10,1590275,200904,2009-05-22,2011-02-12,2011-09-12,843.0,RGE SUL RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,044/2009-SFF,Quitada pela conciliação automática,Quitada,43542.89,54385.54,54385.54,0.0,1.3821,Sim
2024-09-10,1590275,201011,2010-12-10,2012-02-11,2012-02-08,425.0,RGE SUL RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,009/2010-GPE-D/2010-AGER,Quitada pela conciliação automática,Quitada,156816.88,178092.21,178092.21,0.0,1.2383,Sim
